       Date   Ip  Remote ASN  Flows 
  07/05/2022  11    4808    2
  07/05/2022  11    4837    13
  07/05/2022  11    6327    1
  07/05/2022  11    6478    1
  07/05/2022  11    7543    4
  07/05/2022  11    8342    5
  07/05/2022  11    9304    1
  07/05/2022  11    9768    1
  07/05/2022  11    9800    570
  07/05/2022  11    9808    1
  07/05/2022  11    10197  2
  07/05/2022  11    10292  2
  07/05/2022  11    12302  196
  07/05/2022  11    12742  2
  07/05/2022  11    13749  12
  07/05/2022  11    13767  9
  07/05/2022  11    13768  3
  07/05/2022  11    14778  6
  07/05/2022  11    14780  1
  07/05/2022  11    15169  7
  07/05/2022  11    17897  1
  07/05/2022  11    24086  2
  07/05/2022  11    27645  1
  07/05/2022  11    27715  10
  07/05/2022  11    32795  1
  07/05/2022  11    33287  1
  07/05/2022  11    39386  1
  07/05/2022  12    16        1
  07/05/2022  12    47        1
  07/05/2022  12    81        1
  07/05/2022  12    209      38
  07/05/2022  12    1312    84
  07/05/2022  12    3561    6
  07/05/2022  12    4323    4
  07/05/2022  12    4766    2725
  07/05/2022  12    4837    1
  07/05/2022  12    5617    12
  07/05/2022  12    7018    921
  07/05/2022  12    7065    2
  07/05/2022  12    7132    3
  07/05/2022  12    7377    78
  07/05/2022  12    9506    18
  07/05/2022  12    9800    734
  07/05/2022  12    12513  2
  07/05/2022  12    13749  29
  07/05/2022  12    19918  48
  07/05/2022  12    21840  1
  07/05/2022  12    29863  12
  07/05/2022  12    30099  4
  07/05/2022  13    286      1
  07/05/2022  13    553      2
  07/05/2022  13    4134    1
  07/05/2022  13    4538    60
  07/05/2022  13    4766    2
  07/05/2022  13    4837    16
  07/05/2022  13    9812    1
  07/05/2022  13    10292  1
  07/05/2022  13    13749  1
  07/05/2022  13    27715  2
  07/05/2022  14    553      1
  07/05/2022  14    4323    1
  07/05/2022  14    4760    73
  07/05/2022  14    4766    4408
  07/05/2022  14    4837    3
  07/05/2022  14    7132    2
  07/05/2022  14    9800    747
  07/05/2022  14    13749  2
  07/05/2022  14    14778  2
  07/05/2022  14    22855  28
  07/05/2022  14    27715  10
  07/05/2022  14    31976  83
  07/05/2022  14    33651  283
  07/05/2022  15    4          1
  07/05/2022  15    286      6
  07/05/2022  15    553      6
  07/05/2022  15    2152    2
  07/05/2022  15    3356    1
  07/05/2022  15    3561    1
  07/05/2022  15    4538    77
  07/05/2022  15    4766    2
  07/05/2022  15    4837    15
  07/05/2022  15    8070    3
  07/05/2022  15    8075    6
  07/05/2022  15    10292  4
  07/05/2022  15    13749  2
  07/05/2022  15    13867  2
  07/05/2022  15    27715  1
  07/05/2022  16    286      2
  07/05/2022  16    553      2
  07/05/2022  16    4134    2
  07/05/2022  16    4538    78
  07/05/2022  16    4766    2
  07/05/2022  16    4808    1
  07/05/2022  16    4837    17
  07/05/2022  16    9808    1
  07/05/2022  16    10292  2
  07/05/2022  16    13749  2
  07/05/2022  16    18118  2
  07/05/2022  16    27715  2
  07/05/2022  17    3          1
  07/05/2022  17    109      5
  07/05/2022  17    286      2
  07/05/2022  17    1239    10
  07/05/2022  17    2152    5
  07/05/2022  17    3356    1
  07/05/2022  17    3701    3
  07/05/2022  17    6408    39
  07/05/2022  17    8070    3
  07/05/2022  17    8560    1
  07/05/2022  17    9156    2
  07/05/2022  17    10292  5
  07/05/2022  17    10565  2
  07/05/2022  17    12222  1
  07/05/2022  17    14992  3
  07/05/2022  17    15169  38
  07/05/2022  17    18924  48
  07/05/2022  17    19306  25
  07/05/2022  17    21844  11
  07/05/2022  17    26711  3
  07/05/2022  18    3          5
  07/05/2022  18    14        5
  07/05/2022  18    71        1
  07/05/2022  18    109      5
  07/05/2022  18    137      3
  07/05/2022  18    209      6
  07/05/2022  18    225      6
  07/05/2022  18    577      10
  07/05/2022  18    701      2
  07/05/2022  18    1668    6
  07/05/2022  18    1712    28
  07/05/2022  18    1715    3
  07/05/2022  18    2152    6
  07/05/2022  18    2200    7
  07/05/2022  18    2514    3
  07/05/2022  18    2611    2
  07/05/2022  18    2846    3
  07/05/2022  18    3356    3
  07/05/2022  18    3561    2
  07/05/2022  18    3598    3
  07/05/2022  18    3701    4
  07/05/2022  18    4682    1
  07/05/2022  18    4725    28
  07/05/2022  18    4766    4409
  07/05/2022  18    5662    10
  07/05/2022  18    6459    55
  07/05/2022  18    6510    5
  07/05/2022  18    7859    3
  07/05/2022  18    8001    3
  07/05/2022  18    8070    2
  07/05/2022  18    8075    2
  07/05/2022  18    9457    1
  07/05/2022  18    9800    2291
  07/05/2022  18    10292  1
  07/05/2022  18    11078  7
  07/05/2022  18    11486  50
  07/05/2022  18    13749  1
  07/05/2022  18    15169  395
  07/05/2022  18    15598  1
  07/05/2022  18    21844  2
  07/05/2022  18    26101  30
  07/05/2022  18    26228  4
  07/05/2022  18    29720  6
  07/05/2022  18    30217  25
  07/05/2022  18    30315  11
  07/05/2022  19    102      97
  07/05/2022  19    174      4
  07/05/2022  19    209      19
  07/05/2022  19    237      2
  07/05/2022  19    559      15
  07/05/2022  19    1668    286
  07/05/2022  19    2013    63
  07/05/2022  19    2152    194
  07/05/2022  19    2714    8
  07/05/2022  19    2828    1
  07/05/2022  19    2914    44
  07/05/2022  19    3356    8
  07/05/2022  19    3561    40
  07/05/2022  19    3701    2
  07/05/2022  19    4182    42
  07/05/2022  19    4323    19
  07/05/2022  19    4436    3
  07/05/2022  19    6307    12
  07/05/2022  19    6318    33
  07/05/2022  19    6432    16
  07/05/2022  19    6453    8
  07/05/2022  19    6939    3
  07/05/2022  19    7132    7
  07/05/2022  19    7342    3
  07/05/2022  19    7743    14
  07/05/2022  19    7912    3
  07/05/2022  19    8002    1
  07/05/2022  19    8070    3
  07/05/2022  19    8075    5
  07/05/2022  19    8182    17
  07/05/2022  19    10316  4
  07/05/2022  19    10565  1
  07/05/2022  19    10763  1
  07/05/2022  19    10794  10
  07/05/2022  19    11486  5
  07/05/2022  19    11734  2
  07/05/2022  19    11944  225
  07/05/2022  19    12111  25
  07/05/2022  19    12168  4
  07/05/2022  19    12179  18
  07/05/2022  19    12182  117
  07/05/2022  19    13756  8
  07/05/2022  19    14297  2
  07/05/2022  19    14744  3
  07/05/2022  19    14745  1
  07/05/2022  19    14835  3
  07/05/2022  19    15104  58
  07/05/2022  19    15169  112
  07/05/2022  19    15270  9
  07/05/2022  19    15496  19
  07/05/2022  19    17020  211
  07/05/2022  19    17225  1
  07/05/2022  19    17392  4
  07/05/2022  19    19024  1
  07/05/2022  19    20021  4
  07/05/2022  19    22373  14
  07/05/2022  19    22958  52
  07/05/2022  19    25737  8
  07/05/2022  19    26914  2
  07/05/2022  19    29960  1
  07/05/2022  19    30678  5
  07/05/2022  19    31883  1
  07/05/2022  19    33070  6
  07/05/2022  19    33694  1
  07/06/2022  10    209      1
  07/06/2022  10    701      6
  07/06/2022  10    1239    1
  07/06/2022  10    2152    1
  07/06/2022  10    2514    1
  07/06/2022  10    2856    1
  07/06/2022  10    3356    2
  07/06/2022  10    3462    1
  07/06/2022  10    3495    1
  07/06/2022  10    3561    40
  07/06/2022  10    3671    24
  07/06/2022  10    4765    1
  07/06/2022  10    4766    1
  07/06/2022  10    6342    36
  07/06/2022  10    6354    1
  07/06/2022  10    6400    1
  07/06/2022  10    6432    4
  07/06/2022  10    6724    1
  07/06/2022  10    6939    1
  07/06/2022  10    6993    2
  07/06/2022  10    7132    1
  07/06/2022  10    7393    1
  07/06/2022  10    7552    1
  07/06/2022  10    8002    1
  07/06/2022  10    8151    1
  07/06/2022  10    8400    3
  07/06/2022  10    8560    1
  07/06/2022  10    9121    1
  07/06/2022  10    9394    1
  07/06/2022  10    11062  2
  07/06/2022  10    11398  1
  07/06/2022  10    11819  1
  07/06/2022  10    13462  15
  07/06/2022  10    13867  1
  07/06/2022  10    17228  1
  07/06/2022  10    17608  1
  07/06/2022  10    17858  1
  07/06/2022  10    18229  2
  07/06/2022  10    19262  2
  07/06/2022  10    20115  1
  07/06/2022  10    22291  1
  07/06/2022  10    23404  1
  07/06/2022  10    23771  1
  07/06/2022  10    26085  2
  07/06/2022  10    26101  3
  07/06/2022  10    26831  1
  07/06/2022  10    27364  1
  07/06/2022  10    30099  1
  07/06/2022  10    33287  6
  07/06/2022  10    33657  1
  07/06/2022  11    721      2
  07/06/2022  11    2200    2
  07/06/2022  11    3265    1342
  07/06/2022  11    3549    2
  07/06/2022  11    3561    10
  07/06/2022  11    4134    1
  07/06/2022  11    4766    4
  07/06/2022  11    4788    2
  07/06/2022  11    4837    3
  07/06/2022  11    5078    2
  07/06/2022  11    5400    1
  07/06/2022  11    5617    1
  07/06/2022  11    5663    1
  07/06/2022  11    6128    8
  07/06/2022  11    7132    2
  07/06/2022  11    8342    3
  07/06/2022  11    8376    3
  07/06/2022  11    8400    71
  07/06/2022  11    9318    1
  07/06/2022  11    9416    2
  07/06/2022  11    11062  1
  07/06/2022  11    11351  2
  07/06/2022  11    11486  3
  07/06/2022  11    12297  3
  07/06/2022  11    14777  10
  07/06/2022  11    14778  10
  07/06/2022  11    15169  6
  07/06/2022  11    15802  1
  07/06/2022  11    17465  4
  07/06/2022  11    17506  4
  07/06/2022  11    18182  1
  07/06/2022  11    18229  3
  07/06/2022  11    20773  8
  07/06/2022  11    22011  1
  07/06/2022  11    25956  2
  07/06/2022  11    34104  4
  07/06/2022  11    35315  6
  07/06/2022  11    36727  2
  07/06/2022  11    39386  1
  07/06/2022  12    209      26
  07/06/2022  12    1312    83
  07/06/2022  12    2552    1
  07/06/2022  12    3561    18
  07/06/2022  12    4323    4
  07/06/2022  12    4766    1
  07/06/2022  12    5617    11
  07/06/2022  12    6106    1
  07/06/2022  12    6342    36
  07/06/2022  12    6364    3
  07/06/2022  12    6478    12
  07/06/2022  12    7018    931
  07/06/2022  12    7065    1
  07/06/2022  12    7132    3
  07/06/2022  12    7377    77
  07/06/2022  12    9506    22
  07/06/2022  12    11414  17
  07/06/2022  12    18182  1
  07/06/2022  12    19918  351
  07/06/2022  12    25767  5
  07/06/2022  12    29863  2
  07/06/2022  13    4134    1
  07/06/2022  13    4766    1
  07/06/2022  13    5400    1
  07/06/2022  13    6342    2
  07/06/2022  13    11062  2
  07/06/2022  13    12297  1
  07/06/2022  13    17429  1
  07/06/2022  13    18229  1
  07/06/2022  13    20773  2
  07/06/2022  13    25956  5
  07/06/2022  13    34104  1
  07/06/2022  14    4766    1
  07/06/2022  14    7132    15
  07/06/2022  14    8400    70
  07/06/2022  14    11062  1
  07/06/2022  14    14778  2
  07/06/2022  14    18229  3
  07/06/2022  14    20773  3
  07/06/2022  14    22855  28
  07/06/2022  14    31976  84
  07/06/2022  14    33651  118
  07/06/2022  14    35315  2
  07/06/2022  15    2152    2
  07/06/2022  15    3561    2
  07/06/2022  15    4134    1
  07/06/2022  15    4766    1
  07/06/2022  15    8070    5
  07/06/2022  15    8075    5
  07/06/2022  15    11062  6
  07/06/2022  15    12297  2
  07/06/2022  15    13867  2
  07/06/2022  15    18229  2
  07/06/2022  15    20773  2
  07/06/2022  15    25956  2
  07/06/2022  15    34104  2
  07/06/2022  16    4134    1
  07/06/2022  16    4713    1
  07/06/2022  16    4766    1
  07/06/2022  16    4837    1
  07/06/2022  16    8400    1
  07/06/2022  16    11062  6
  07/06/2022  16    12297  2
  07/06/2022  16    18182  2
  07/06/2022  16    18229  2
  07/06/2022  16    20773  2
  07/06/2022  16    25956  2
  07/06/2022  16    34104  2
  07/06/2022  17    3          2
  07/06/2022  17    209      3
  07/06/2022  17    1239    14
  07/06/2022  17    2152    29
  07/06/2022  17    2914    2
  07/06/2022  17    3561    13
  07/06/2022  17    3701    3
  07/06/2022  17    5067    10
  07/06/2022  17    6432    9
  07/06/2022  17    8070    6
  07/06/2022  17    8560    2
  07/06/2022  17    9156    11
  07/06/2022  17    10565  11
  07/06/2022  17    10910  9
  07/06/2022  17    11115  83
  07/06/2022  17    12182  2
  07/06/2022  17    12222  5
  07/06/2022  17    15169  78
  07/06/2022  17    17210  37
  07/06/2022  17    17225  5
  07/06/2022  17    17358  4
  07/06/2022  17    18924  48
  07/06/2022  17    19024  3
  07/06/2022  17    19306  10
  07/06/2022  17    19535  12
  07/06/2022  17    21844  20
  07/06/2022  17    22822  1
  07/06/2022  17    23504  2
  07/06/2022  17    25751  2
  07/06/2022  17    32313  5
  07/06/2022  17    33419  7
  07/06/2022  17    34104  2
  07/06/2022  17    36347  25
  07/06/2022  17    36561  14
  07/06/2022  18    209      3
  07/06/2022  18    553      7
  07/06/2022  18    559      3
  07/06/2022  18    701      20
  07/06/2022  18    1668    8
  07/06/2022  18    3356    2
  07/06/2022  18    3561    6
  07/06/2022  18    3701    4
  07/06/2022  18    5617    1
  07/06/2022  18    5662    27
  07/06/2022  18    6453    4
  07/06/2022  18    8070    2
  07/06/2022  18    9457    1
  07/06/2022  18    10763  2
  07/06/2022  18    11486  30
  07/06/2022  18    12168  2
  07/06/2022  18    12222  15
  07/06/2022  18    15169  339
  07/06/2022  18    16509  13
  07/06/2022  18    24587  1
  07/06/2022  18    30060  2
  07/06/2022  18    30315  2
  07/06/2022  18    34104  1
  07/06/2022  19    18        4
  07/06/2022  19    102      145
  07/06/2022  19    209      14
  07/06/2022  19    1213    4
  07/06/2022  19    2152    130
  07/06/2022  19    2637    1
  07/06/2022  19    2701    2
  07/06/2022  19    3356    9
  07/06/2022  19    3561    10
  07/06/2022  19    5779    62
  07/06/2022  19    6130    2
  07/06/2022  19    6432    23
  07/06/2022  19    6939    1
  07/06/2022  19    7224    9
  07/06/2022  19    7324    1
  07/06/2022  19    7349    1
  07/06/2022  19    7859    4
  07/06/2022  19    8070    7
  07/06/2022  19    10565  1
  07/06/2022  19    10933  3
  07/06/2022  19    11266  96
  07/06/2022  19    12168  10
  07/06/2022  19    12222  7
  07/06/2022  19    13593  2
  07/06/2022  19    14780  143
  07/06/2022  19    15169  801
  07/06/2022  19    16509  3
  07/06/2022  19    16966  5
  07/06/2022  19    17052  1
  07/06/2022  19    17225  20
  07/06/2022  19    17232  13
  07/06/2022  19    23516  1
  07/06/2022  19    26062  8
  07/06/2022  19    26101  29
  07/06/2022  19    26201  8
  07/06/2022  19    26228  1
  07/06/2022  19    26978  4
  07/06/2022  19    29960  1
  07/06/2022  19    33419  3
  07/06/2022  19    33694  2
  07/06/2022  19    36088  89
  07/07/2022  10    205      1
  07/07/2022  10    209      1
  07/07/2022  10    1221    1
  07/07/2022  10    2518    1
  07/07/2022  10    2914    1
  07/07/2022  10    3257    1
  07/07/2022  10    3269    1
  07/07/2022  10    3356    1
  07/07/2022  10    3549    1
  07/07/2022  10    3561    35
  07/07/2022  10    3671    75
  07/07/2022  10    4134    15
  07/07/2022  10    4323    1
  07/07/2022  10    4755    1
  07/07/2022  10    5617    2
  07/07/2022  10    6327    1
  07/07/2022  10    6432    1
  07/07/2022  10    6496    2
  07/07/2022  10    6740    1
  07/07/2022  10    6939    1
  07/07/2022  10    7132    1
  07/07/2022  10    7643    1
  07/07/2022  10    7738    1
  07/07/2022  10    8151    1
  07/07/2022  10    8732    1
  07/07/2022  10    9121    1
  07/07/2022  10    9304    1
  07/07/2022  10    9808    1
  07/07/2022  10    11426  1
  07/07/2022  10    11486  1
  07/07/2022  10    12262  1
  07/07/2022  10    13367  1
  07/07/2022  10    13462  20
  07/07/2022  10    14272  1
  07/07/2022  10    14390  1
  07/07/2022  10    14742  2
  07/07/2022  10    14779  1
  07/07/2022  10    17621  1
  07/07/2022  10    19262  2
  07/07/2022  10    19296  1
  07/07/2022  10    21844  1
  07/07/2022  10    25973  1
  07/07/2022  10    26085  1
  07/07/2022  10    26101  3
  07/07/2022  10    26831  1
  07/07/2022  10    27699  1
  07/07/2022  10    30890  1
  07/07/2022  10    31976  2
  07/07/2022  10    33651  1
  07/07/2022  11    158      1
  07/07/2022  11    1257    4
  07/07/2022  11    2852    2
  07/07/2022  11    3265    1402
  07/07/2022  11    3491    2
  07/07/2022  11    3561    19
  07/07/2022  11    4134    129
  07/07/2022  11    4323    1
  07/07/2022  11    4766    2
  07/07/2022  11    4812    2
  07/07/2022  11    4814    1
  07/07/2022  11    4837    3
  07/07/2022  11    6461    9
  07/07/2022  11    6478    2
  07/07/2022  11    7132    2
  07/07/2022  11    8376    2
  07/07/2022  11    9318    1
  07/07/2022  11    9416    1
  07/07/2022  11    11486  4
  07/07/2022  11    14777  9
  07/07/2022  11    14778  10
  07/07/2022  11    15169  6
  07/07/2022  11    17633  1
  07/07/2022  11    17672  1
  07/07/2022  11    17964  71
  07/07/2022  11    20773  12
  07/07/2022  11    25847  2
  07/07/2022  11    33287  1
  07/07/2022  12    47        1
  07/07/2022  12    209      32
  07/07/2022  12    1239    10
  07/07/2022  12    1312    83
  07/07/2022  12    2152    4
  07/07/2022  12    3561    5
  07/07/2022  12    4134    1
  07/07/2022  12    4181    1
